Machine,Timestamp,WindSpeed,ActivePower,GenSpeed,TurbineState,PitchAngle,TempHubBearing
KD67,2017-01-16 00:20:00,5.32862422625224,376.1671477254228,1246.5307987467445,11.0,-2.1057005856434516,35.79999923706055
KD67,2017-01-16 00:30:00,5.392346448898317,381.37687891642236,1246.811202189128,11.0,-2.1588228146235178,35.79999923706055
KD67,2017-01-16 00:40:00,5.616474881172178,423.6655691019696,1249.8235575358062,11.0,-2.3468178623914726,35.79999923706055
KD67,2017-01-16 00:50:00,5.70448889493942,436.42162663777685,1253.9539119466142,11.0,-2.417098513245584,35.64949961980187
KD67,2017-01-16 01:00:00,6.2455235401789375,547.8653252665201,1304.1666931152354,11.0,-2.8683282999197663,35.64099964141845
KD67,2017-01-16 01:10:00,6.179049980660312,542.4192876290391,1301.4554268099828,11.0,-2.8176556537067765,35.57061751657019
KD67,2017-01-16 01:20:00,5.8254417896270825,459.9476439412433,1266.8426865641272,11.0,-2.5260217714309685,35.5
KD67,2017-01-16 01:30:00,5.147172637780505,390.7561900329593,1247.3811118570966,11.0,-1.9509807521104807,35.493333307902006
KD67,2017-01-16 01:40:00,4.866370439529416,344.64075429280587,1244.8859775797528,11.0,-1.7232725139458982,35.29049938201905
KD67,2017-01-16 01:50:00,4.452852443854021,284.985843785604,1241.657757364909,11.0,-1.376234465837479,35.1456672223409
KD67,2017-01-16 02:00:00,4.887664686044055,343.8227154541014,1244.8249542236324,11.0,-1.7396140702565503,34.981666596730534
KD67,2017-01-16 02:10:00,5.467659774621326,432.93008753458656,1250.6005346679685,11.0,-2.2244745973745954,34.8469994163513
KD67,2017-01-16 02:20:00,5.108485352198285,376.8374085489911,1246.5716446940105,11.0,-1.9263131803274152,34.731833610534665
KD67,2017-01-16 02:30:00,4.788981994787854,299.15979642232253,1242.4039121500666,11.0,-1.6567111106713617,34.59866704305016
KD67,2017-01-16 02:40:00,5.288884231249488,305.06535008748375,1242.7206003824874,11.0,-2.074593842228254,34.5
KD67,2017-01-16 02:50:00,4.712894442081447,232.6092643737793,1238.8517305501307,11.0,-1.597866745789845,34.523666756947854
KD67,2017-01-16 03:00:00,4.472152465979256,209.87062507629383,1237.6390183512372,11.0,-1.3981411784887319,34.5
KD67,2017-01-16 03:20:00,3.887569129069645,142.07169202168802,1234.0087980143228,11.0,-1.0481910443305982,34.5
KD67,2017-01-16 03:30:00,3.475993329683942,78.10135061264035,1230.5839324951155,11.0,-1.0900000333786009,34.5
KD67,2017-01-16 03:50:00,3.760820011695226,60.16458595275879,1229.629333292643,11.0,-1.0900000333786009,34.667667306264235
KD67,2017-01-16 04:00:00,4.099740016063053,150.2572151311239,1234.4619559733055,11.0,-1.1429111208518354,34.52333342234293
KD67,2017-01-16 04:10:00,4.1976426696777365,186.48916127522781,1236.3976680501305,11.0,-1.205775713125863,34.476666577657035
KD67,2017-01-16 04:20:00,4.410497120221449,204.56995552062992,1237.3606439208975,11.0,-1.350582511822383,34.31499929428101
KD67,2017-01-16 04:30:00,4.852331116199498,245.03692441304528,1239.518601684571,11.0,-1.7093414805332827,34.299999237060554
KD67,2017-01-16 04:40:00,4.216864005724593,201.1901967112222,1237.18357828776,11.0,-1.2932057919104898,34.299999237060554
KD67,2017-01-16 04:50:00,3.0362151002883904,49.98295973777774,1227.6132216389972,11.0,-1.0800000429153442,34.299999237060554
KD67,2017-01-17 00:40:00,3.9803215281221767,141.59376760629505,1234.0603570332087,11.0,-1.0911353007208138,30.06538486480713
KD67,2017-01-17 00:50:00,5.410950756552235,347.5125138428144,1247.1871795909894,11.0,-2.170934744815729,30.36298136814955
KD67,2017-01-17 01:00:00,5.985524952311809,497.08702095070106,1282.6367831589596,11.0,-2.645022741713916,30.56532688236716
KD67,2017-01-17 01:10:00,4.497704014682129,284.89499328920533,1241.7912738979255,11.0,-1.4239706071031168,30.766106813546
KD67,2017-01-17 01:20:00,5.209532447655995,416.9388218180339,1253.3154880778002,11.0,-2.0016332527001697,30.883999557495127
KD67,2017-01-17 01:30:00,5.583147165368633,457.37197472817917,1265.0836747083376,11.0,-2.3154499504877166,31.0
KD67,2017-01-17 01:40:00,6.213358448346456,541.8476813761398,1302.4155531819674,11.0,-2.840491777261098,31.091499767303468
KD67,2017-01-17 01:50:00,5.897601119663958,598.4496521097983,1329.909541822634,11.0,-2.5764511232583063,31.267111190770425
KD67,2017-01-17 02:00:00,6.644011383280281,792.0782909808638,1410.9824478430567,11.0,-3.1507426753914736,31.5
KD67,2017-01-17 02:10:00,6.57737963871668,873.8179363276338,1444.5733804382737,11.0,-3.1051534618307284,31.750167149025327
KD67,2017-01-17 02:20:00,6.3117968401924935,709.2723516085339,1383.1340556032324,11.0,-2.9090239355459766,31.79999923706055
KD67,2017-01-17 02:30:00,6.109373681920031,687.6579897060841,1372.4155406122618,11.0,-2.7608174655748465,31.79999923706055
KD67,2017-01-17 02:40:00,6.591904742092838,752.762011596476,1403.608928495735,11.0,-3.1298011423948413,31.79999923706055
KD67,2017-01-17 02:50:00,6.567368516141863,762.1168126279797,1407.029361068904,11.0,-3.0982831463789933,31.895659034359635
KD67,2017-01-17 03:00:00,6.697449540057049,867.7973986388442,1450.012418565448,11.0,-3.220183565540984,31.907178276966327
KD67,2017-01-17 03:10:00,6.112792634085397,707.1253005751413,1381.4672229964926,11.0,-2.758540843998768,31.9752092856658
KD67,2017-01-17 03:20:00,6.180241699601496,659.5037041603525,1358.7316169866353,11.0,-2.814504874191156,31.899999618530273
KD67,2017-01-17 03:30:00,6.707491432492795,727.295552124848,1391.4032669067385,11.0,-3.2163295129666447,31.91351318359375
KD67,2017-01-17 03:40:00,6.949937020114916,783.0347801221277,1418.0196111988978,11.0,-3.3869020631365245,32.0
KD67,2017-01-17 03:50:00,7.596736242141214,920.7592611153387,1469.0173888956022,11.0,-3.654843788880569,32.09799368485162
KD67,2017-01-17 04:00:00,6.036402887016388,593.7763849172447,1326.546086128248,11.0,-2.6842646664490486,32.184975663887236
KD67,2017-01-17 04:10:00,6.001276727490772,553.7967229241486,1307.1514984745304,11.0,-2.667197299083606,32.023154450742986
KD67,2017-01-17 04:20:00,6.410365839499719,596.6079194597662,1328.1791814296091,11.0,-2.9993734535460086,32.17990018374953
KD67,2017-01-17 04:30:00,6.4968018029445815,591.0757456495618,1325.501493626214,11.0,-3.080566334485209,32.237291163824125
KD67,2017-01-17 04:40:00,6.250999224645209,536.3344418830803,1298.8273799008055,11.0,-2.866279987034888,32.43366808867333
KD67,2017-01-17 04:50:00,6.318028332796388,542.2873723467064,1301.840135657269,11.0,-2.9372610910281693,32.575585572615914
KD67,2017-01-17 05:00:00,5.563950423619258,389.5211567838788,1257.0543809951446,11.0,-2.3090483509316124,32.700000762939446
KD67,2017-01-17 05:10:00,3.9520431207851763,178.53148854317982,1235.977379982594,11.0,-1.0901533173556313,32.700000762939446
KD67,2017-01-17 05:20:00,3.9757331234954254,145.6411055242736,1234.2022270279188,11.0,-1.0715922368410034,32.700000762939446
KD67,2017-01-17 05:30:00,3.842190880041856,125.18700407659729,1233.108942446501,11.0,-1.044542221520656,32.711873491472204
KD67,2017-01-17 05:40:00,3.8511226464274735,134.08425288375813,1233.581179003252,11.0,-1.0631173486294947,32.75535108891616
KD67,2017-01-17 05:50:00,4.256377802776693,167.25556934260518,1235.3641002494744,11.0,-1.2479163498437709,32.799999237060554
KD67,2017-01-17 07:00:00,3.739663899840418,122.70627894584645,1232.9629825343684,11.0,-1.1442452770640728,33.799999237060554
KD67,2017-01-17 07:10:00,3.8344564778464174,128.15740170518902,1233.2673161354385,11.0,-1.1285616568156651,33.799999237060554
KD67,2017-01-17 07:20:00,3.983997540514009,177.59422843356091,1235.9252230091258,11.0,-1.189013785674791,33.799999237060554
KD67,2017-01-17 07:30:00,3.834702023323752,117.76073497093748,1232.6830427950658,11.0,-1.123651311301544,33.799999237060554
KD67,2017-01-18 00:30:00,4.2798097245457525,139.09252901572478,1233.8759824922124,11.0,-1.2567108813642074,34.79396917831955
KD67,2017-01-18 00:40:00,3.7245044541358947,106.4436600494384,1232.116864827474,11.0,-1.0452981211741774,34.859332796732566
KD67,2017-01-18 00:50:00,3.4202917754650097,84.53467715581263,1230.9373793538398,11.0,-1.0252999766667683,35.0006666692098
KD67,2017-01-18 01:10:00,3.797689342101415,73.59446039199827,1230.3549784342454,11.0,-1.0137325189510973,35.2941659927368
KD67,2017-01-18 01:20:00,3.267998219331105,36.7867018032074,1224.3658697509773,11.0,-1.0,35.45333315531408
KD67,2017-01-18 16:50:00,3.7798337717851003,114.76745009104413,1232.6626021321606,11.0,-1.113451387882234,36.765833091735814
KD67,2017-01-18 17:30:00,3.6474542359511046,102.54212894757586,1231.5437097167955,11.0,-1.0935025584697755,37.24133346557617
KD67,2017-01-18 17:40:00,3.6240826622645055,117.16403658548992,1232.8386659749347,11.0,-1.0923057421048492,37.28816608428954
KD67,2017-01-18 17:50:00,4.028531784216565,165.74230781555158,1235.4255124918616,11.0,-1.2618999141454694,37.34833275477094
KD67,2017-01-18 18:00:00,4.145066221555073,160.717795791626,1235.1462023925794,11.0,-1.182654817303021,37.5
KD67,2017-01-18 18:20:00,4.406316887935007,188.304100672404,1236.6278438313811,11.0,-1.3448832567532856,37.5
KD67,2017-01-18 18:30:00,4.0705622180302905,166.85680141448975,1235.4868457031255,11.0,-1.157487875819206,37.5
KD67,2017-01-18 18:40:00,3.637456664244334,110.37831693013509,1232.4532462565107,11.0,-1.100000023841858,37.5
KD67,2017-01-18 18:50:00,3.846020666360855,132.79093116760274,1233.625204264324,11.0,-1.0927502582470567,37.5
KD67,2017-01-18 19:00:00,4.091365561882658,169.14687026977538,1235.569377441406,11.0,-1.1683110551039382,37.57099981943763
KD67,2017-01-18 19:10:00,4.01573688944181,165.69687474568684,1235.392159423828,11.0,-1.1138600273927033,37.60499973297125
KD67,2017-01-18 19:20:00,4.347768240372341,213.70732574462886,1237.9483333333335,11.0,-1.2969311042626692,37.62649967829386
KD67,2017-01-18 19:40:00,4.427351562182108,203.86927248636897,1237.4283548990893,11.0,-1.3566731796662006,37.79999923706055
KD67,2017-01-18 19:50:00,4.616380900144579,222.99102699279786,1238.4544195556646,11.0,-1.5132166709502537,37.79999923706055
KD67,2017-01-18 20:00:00,4.650004017750423,219.75878453572602,1238.2737129720053,11.0,-1.5441521533330291,37.81366595586139
KD67,2017-01-18 20:10:00,4.616756453116738,226.234626159668,1238.6126861572275,11.0,-1.5126901519298552,37.85666611989339
KD67,2017-01-18 20:30:00,4.792744886080423,241.36960253397618,1239.4526454671225,11.0,-1.6582924515008928,37.80766593297325
KD67,2017-01-18 20:40:00,4.661099557876585,219.4564000701904,1238.2886419677745,11.0,-1.5550492600599921,38.0
KD67,2017-01-18 20:50:00,4.5104253331820185,207.68797434488945,1237.6608886718745,11.0,-1.4218954074382768,38.08299978892007
KD67,2017-01-18 21:00:00,4.847154897848765,264.0287344868978,1240.6766878255198,11.0,-1.7058036224047337,38.29999923706055
KD67,2017-01-18 21:10:00,5.521017777919773,371.3798796590168,1246.4066235351559,11.0,-2.2580377791325263,38.29999923706055
KD67,2017-01-18 21:20:00,6.620111994743347,632.1107350667321,1346.1146427408855,11.0,-3.1540314757823955,38.43699975967407
KD67,2017-01-18 21:30:00,7.224842887719471,1005.4075362141928,1473.8126688639331,11.0,-3.463122010628384,38.35066609700519
KD67,2017-01-18 21:50:00,9.850962216059374,2113.06197896322,1561.692223714193,11.0,-2.5665366687625664,38.52333342234293
KD67,2017-01-18 22:00:00,9.946125342051172,2139.350784505207,1567.6407098388675,11.0,-2.39242496440808,38.5
KD67,2017-01-18 22:10:00,9.629983531634016,1996.8351688639327,1546.1962015787756,11.0,-3.1985251768430083,38.42133303324382
KD67,2017-01-18 22:20:00,9.176247738202418,1841.1504215494795,1535.7738429768872,11.0,-3.388215856154761,38.29999923706055
KD67,2017-01-18 22:30:00,8.852340211868281,1652.9695770263666,1528.3337988281264,11.0,-3.5042692538102456,38.28649927139281
KD67,2017-01-18 22:40:00,8.543610665003468,1560.9925258382157,1525.1203757731125,11.0,-3.601729411681493,38.07049982070928
KD67,2017-01-18 22:50:00,7.4941671244303425,1214.7910605875652,1509.9101369222,11.0,-3.5691130491097764,37.87299951553342
KD67,2017-01-18 23:00:00,7.3519799820582055,1147.7206022135415,1506.5274454752607,11.0,-3.5704062159856162,37.557499853769954
KD67,2017-01-18 23:10:00,7.0491182001431785,1012.3584409586588,1483.0916442871094,11.0,-3.4071337664127355,37.5
KD67,2017-01-18 23:40:00,6.9741653267542505,1066.4429231770837,1497.101423543295,11.0,-3.3844270237286893,37.16933397928876
KD67,2017-01-18 23:50:00,6.986078470547994,1042.3934739176427,1496.6236678059893,11.0,-3.406656974156697,37.20000076293945
KD67,2017-01-19 00:00:00,7.059358885288239,1105.4811140950535,1503.0899300130216,11.0,-3.4501418479283656,37.17666734059653
KD67,2017-01-19 00:20:00,7.184894419511157,1113.097462768557,1502.2161328125012,11.0,-3.4875362149874363,37.10233372370401
KD67,2017-01-19 00:30:00,7.140168213844298,1075.4137362670888,1499.9807570393878,11.0,-3.4723885218302413,36.819665978749626
KD67,2017-01-19 00:40:00,7.525571094353991,1166.8853003946945,1506.1366231282557,11.0,-3.605214728514352,36.79999923706055
KD67,2017-01-19 00:50:00,6.247467564741775,834.619111531576,1438.7744242350266,11.0,-2.8725802131493885,36.623000284830745
KD67,2017-01-19 01:00:00,6.4146464300155674,838.8903940836591,1440.0960231526694,11.0,-3.0106085256735486,36.33099935531618
KD67,2017-01-19 01:10:00,6.938405755360924,1030.761557820637,1492.821688842774,11.0,-3.349038583834965,36.29999923706055
KD67,2017-01-19 01:20:00,7.223229349454244,1061.4453455607088,1496.277800292968,11.0,-3.5139805050690978,36.46899988174437
KD67,2017-01-19 01:30:00,6.622078662713371,879.6883944702156,1455.175576782227,11.0,-3.1635621432463332,36.5
KD67,2017-01-19 01:40:00,6.403109525044763,834.463132832845,1438.716623942057,11.0,-2.9913211766878747,36.5
KD67,2017-01-19 02:00:00,6.169542686144513,723.4572389729822,1389.4429569498689,11.0,-2.8070531845092797,36.23900016784667
KD67,2017-01-19 02:10:00,6.138401556015015,723.3167197672526,1390.383420817057,11.0,-2.7743745124340053,36.11266709645589
KD67,2017-01-19 02:20:00,5.431442004839581,513.112264709472,1291.2535532633462,11.0,-2.1966051004330343,35.8773328653971
KD67,2017-01-19 02:30:00,4.7766535536448185,368.3654596455892,1246.5471091715503,11.0,-1.6421653270721448,35.79999923706055
KD67,2017-01-19 02:40:00,5.123782665729528,443.8298498535156,1256.2756227620441,11.0,-1.937425551811854,35.79999923706055
KD67,2017-01-19 02:50:00,4.606352422237399,336.5584768676757,1244.5420869954444,11.0,-1.5108463009198507,35.597499752044676
KD67,2017-01-19 03:00:00,4.475254894892376,303.2547288767492,1242.7579823811855,11.0,-1.4036437006791442,35.5
KD67,2017-01-19 03:10:00,4.909031553268437,373.902048441569,1246.5402451578773,11.0,-1.7594182922442754,35.5
KD67,2017-01-19 03:20:00,5.011369331677755,394.37741205851216,1247.7692468261725,11.0,-1.8438166006406145,35.5
KD67,2017-01-19 03:30:00,5.004017789363862,401.0596742757161,1249.430889892578,11.0,-1.841004089713096,35.5
KD67,2017-01-19 03:40:00,4.8290588935216245,358.629654795329,1245.715955607096,11.0,-1.6886113317807518,35.5
KD67,2017-01-19 03:50:00,4.8487484439214095,351.3715565999347,1245.3297347005212,11.0,-1.713317036827405,35.5
KD67,2017-01-19 04:00:00,4.67350955247879,324.71938522338866,1243.9043115234379,11.0,-1.5619017078479134,35.5
KD67,2017-01-19 04:10:00,4.835449770291649,369.5638741048178,1246.3122226969424,11.0,-1.6972628887494403,35.5
KD67,2017-01-19 04:20:00,4.912223358949028,381.2336321512858,1246.9281559244791,11.0,-1.7629339373111728,35.493333307902006
KD67,2017-01-19 04:30:00,4.996328654289242,399.68133249918617,1248.0620886230474,11.0,-1.8292303627729416,35.29999923706055
KD67,2017-01-19 04:40:00,5.16935666481654,458.2959650166829,1262.3766005452485,11.0,-1.973183178106944,35.29999923706055
KD67,2017-01-19 04:50:00,5.475517110029854,536.3970068359376,1299.3135774739594,11.0,-2.22837621311347,35.29999923706055
KD67,2017-01-19 05:10:00,5.6147895471255005,571.2949265543615,1315.9870198567708,11.0,-2.345641346375149,35.29999923706055
KD67,2017-01-19 05:20:00,5.2876393397649135,475.98317642211913,1271.4709759521468,11.0,-2.0761485256751357,35.24933334350586
KD67,2017-01-19 05:30:00,5.201015771230062,461.61492513020835,1265.9755743408216,11.0,-2.0033231870333363,35.18066735585533
KD67,2017-01-19 05:40:00,5.538606660366062,545.7532921346028,1303.7779142252602,11.0,-2.2835006745656345,35.0
KD67,2017-01-19 05:50:00,5.484689335028333,552.4320432535809,1307.2203336588534,11.0,-2.234686659773192,34.976666577657035
KD67,2017-01-19 06:00:00,5.485898002783459,487.5754437764486,1281.087687784831,11.0,-2.238123191793765,34.76466651280721
KD67,2017-01-19 06:10:00,6.295581999619797,785.9171109008785,1416.1831335449233,11.0,-2.9033476988474534,34.721500434875466
KD67,2017-01-19 06:20:00,6.071350227197014,776.7313709513343,1412.4091792805993,11.0,-2.7262665317455905,34.917333017985
KD67,2017-01-19 06:30:00,6.209624447027847,785.009510498047,1413.4779994710293,11.0,-2.834330592950184,34.84333273569741
KD67,2017-01-19 06:50:00,5.365901120503747,540.8076941426596,1302.4771777343753,11.0,-2.142669332424798,35.023333422342965
KD67,2017-01-19 07:00:00,4.72822223265966,391.16658111572264,1253.351290486654,11.0,-1.6230465193589532,34.85033276240029
KD67,2017-01-19 07:10:00,3.6219593405723574,161.89567222595218,1235.219580891927,11.0,-1.0799055254459389,34.799999237060554
KD67,2017-01-19 07:20:00,3.882318223317464,196.2211951955159,1237.0232680257154,11.0,-1.1034730027119308,34.772166328430174
KD67,2017-01-19 07:30:00,4.2610573275884,269.0603852589926,1240.9244248453779,11.0,-1.291295617024104,34.700000762939446
KD67,2017-01-19 07:40:00,4.699865775108341,327.3670422108969,1245.99059773763,11.0,-1.5851896333694464,34.700000762939446
KD67,2017-01-19 07:50:00,5.359105553627015,461.75817151387525,1290.5963553873696,11.0,-2.133359854420025,34.676667340596524
KD67,2017-01-19 08:00:00,5.383616003195442,472.0509155782064,1273.0911537679035,11.0,-2.162367845177652,34.700000762939446
KD67,2017-01-19 08:10:00,4.881690224011743,367.93118593851705,1249.4509767659504,11.0,-1.738006442983946,34.67666734059649
KD67,2017-01-19 08:20:00,4.672267557382586,336.3523186747235,1244.5337123616534,11.0,-1.5638362207015348,34.582666982015
KD67,2017-01-19 08:30:00,4.521293774048483,299.3424339548748,1242.5417765299476,11.0,-1.442213333447775,34.652667249043745
KD67,2017-01-19 08:40:00,4.03823977629344,243.3496782430016,1239.5398868815096,11.0,-1.173056720296542,34.700000762939446
KD67,2017-01-19 08:50:00,4.044762898683548,271.1857933298749,1241.030778808594,11.0,-1.1196177673339835,34.746000061035126
KD67,2017-01-19 09:00:00,4.318023559649784,300.66189725240093,1242.6027109781887,11.0,-1.2951364413897215,34.799999237060554
KD67,2017-01-19 09:10:00,4.9720517802238415,380.9202686055502,1246.9303334554058,11.0,-1.8116450367371235,34.799999237060554
KD67,2017-01-19 09:20:00,4.3285935767491655,299.1401652781168,1242.5291324869795,11.0,-1.3253025879462554,34.736333541870124
KD67,2017-01-19 09:40:00,4.208645764986675,251.6087800470989,1240.0050203450505,11.0,-1.295695775945982,34.700000762939446
KD67,2017-01-19 09:50:00,3.760604011217753,162.44423994064303,1235.213000691731,11.0,-1.1639221374193829,34.700000762939446
KD67,2017-01-19 10:00:00,3.7002271840258953,149.66675881815837,1234.547199166755,11.0,-1.1441216623525248,34.716972217781944
KD67,2017-01-19 10:20:00,4.018777565558754,191.826774082184,1236.9155765787748,11.0,-1.191714955369633,34.81099927902221
KD67,2017-01-19 10:30:00,4.507509761651356,263.4042160797116,1244.5752449544286,11.0,-1.4938223656018583,34.952999820709245
KD67,2017-01-19 10:40:00,5.369110671679183,444.6025480651857,1271.8954235839847,11.0,-2.135257340669632,35.0
KD67,2017-01-19 10:50:00,5.342513112624485,480.68640780131017,1293.4018670654298,11.0,-2.121237624684971,35.0
KD67,2017-01-19 11:00:00,5.467363559405007,466.9637286376954,1272.0116231282545,11.0,-2.2233214849233622,35.0
KD67,2017-01-19 11:10:00,5.915243780612945,612.4408839670822,1341.050220540365,11.0,-2.594926967620851,35.11700044631959
KD67,2017-01-19 11:20:00,5.3978124411900845,503.3324255371092,1292.5035333251958,11.0,-2.15021725813548,35.21750049591065
KD67,2017-01-19 11:30:00,6.0697444359461485,634.0444733174637,1335.3462219238274,11.0,-2.653708740671477,35.323665994008344
KD67,2017-01-19 11:40:00,6.800771534442898,870.6069625854491,1434.0155131022116,11.0,-3.206306520303089,35.5
KD67,2017-01-19 11:50:00,6.4095020016034425,702.4793788146976,1379.7127793375655,11.0,-2.9175514020522426,35.5
KD67,2017-01-19 12:00:00,7.005953112443288,966.45181854248,1457.5428251139303,11.0,-3.266202296813329,35.58849977493286
KD67,2017-01-19 12:10:00,7.150030889511108,931.5958705647787,1450.588733317057,11.0,-3.3743014121055603,35.79999923706055
KD67,2017-01-19 12:20:00,7.321530215740204,1013.4585870869977,1460.6432902018232,11.0,-3.33040636241436,35.812332617441804
KD67,2017-01-19 12:30:00,7.6360402425130225,1161.7022686767582,1480.2063358561195,11.0,-3.4343308218320225,36.00066666920979
KD67,2017-01-19 12:40:00,7.522024681568142,1163.1420060221355,1478.3682666015618,11.0,-3.3522506697972614,36.25883319854735
KD67,2017-01-19 12:50:00,6.701293792724607,842.0232589975992,1397.4209775797524,11.0,-2.9563329595327366,36.282332839965854
KD67,2017-01-19 13:00:00,8.116359334786733,1331.6773723347987,1507.6458654785156,11.0,-3.483155557314554,36.39483315149944
KD67,2017-01-19 13:10:00,7.7653915389378865,1163.7088045247403,1490.0621559651693,11.0,-3.5379094874858867,36.618333784739214
KD67,2017-01-19 13:20:00,7.358711768786112,1042.3546359761558,1462.4741994221995,11.0,-3.393036739826204,36.71183391571046
KD67,2017-01-19 13:30:00,8.171267126401274,1425.8763602701822,1515.5013547770182,11.0,-3.538690007527669,36.807999591827375
KD67,2017-01-19 13:40:00,8.41758890867233,1477.8685225423176,1515.80862467448,11.0,-3.24621658552438,37.0
KD67,2017-01-19 13:50:00,9.321528667608893,1781.8119523111984,1535.224536336263,11.0,-3.302900069554645,37.11966712315878
KD67,2017-01-19 14:00:00,7.284728204409282,965.796211140952,1445.703935953776,11.0,-3.352655552029609,37.11633377710977
KD67,2017-01-19 14:10:00,7.410514883995056,1050.0406499226888,1460.6870658365885,11.0,-3.288072586208584,37.023666756947854
KD67,2017-01-19 14:20:00,7.401667354106903,1125.6409352620446,1473.355709838867,11.0,-3.328732821544012,37.154333922068226
KD67,2017-01-19 14:30:00,8.101198232968638,1383.33520324707,1513.5789798990888,11.0,-3.5763615624109897,37.212833900451656
KD67,2017-01-19 14:40:00,7.659387773672742,1160.5776527659116,1478.4809375,11.0,-3.3829881493250538,37.29999923706055
KD67,2017-01-19 14:50:00,7.516947309176128,1037.0544355265297,1471.4727337646466,11.0,-3.4109014050165816,37.346999416351316
KD67,2017-01-19 15:00:00,7.859206446806589,1238.2253302510574,1497.4572845458974,11.0,-3.5142088321844738,37.407666314442956
KD67,2017-01-19 15:10:00,8.479607992172241,1484.131750996907,1519.1863555908194,11.0,-3.433268741915624,37.5
KD67,2017-01-19 15:20:00,8.726036221981053,1624.4727992757166,1528.1384645589194,11.0,-3.49290851831436,37.5
KD67,2017-01-19 15:30:00,8.476368234157562,1522.5563505045566,1517.791531982421,11.0,-3.1462665213644514,37.574999809265115
KD67,2017-01-19 15:40:00,8.434819327990223,1381.1371213785806,1506.8217338053394,11.0,-3.479148734410604,37.62349968592325
KD67,2017-01-19 15:50:00,8.521462237834934,1482.6938665771484,1521.876934814453,11.0,-3.5864518451690675,37.79999923706055
KD67,2017-01-19 16:00:00,7.437881108125051,1075.773954060872,1455.8335091145843,11.0,-3.3789498494068777,37.72949941635132
KD67,2017-01-19 16:10:00,7.7785917790730785,1197.048309834797,1505.2986177571613,11.0,-3.5962141450246166,37.79999923706055
KD67,2017-01-19 16:20:00,7.953572009404504,1283.9369126383467,1510.0173083496106,11.0,-3.528982448975245,37.79999923706055
KD67,2017-01-19 16:30:00,8.835838469664244,1643.7679728190105,1531.4869101969393,11.0,-3.2324766589949543,37.82333265940351
KD67,2017-01-19 16:40:00,8.514675353368121,1475.9231554158537,1520.345155232748,11.0,-3.5098680635293342,37.94066644032798
KD67,2017-01-19 16:50:00,8.567658466498058,1559.885102335612,1519.2756449381525,11.0,-3.3776856295267748,37.79999923706055
KD67,2017-01-19 17:00:00,8.453232664267231,1463.5855106608076,1520.6358669026686,11.0,-3.5669265194733937,37.79999923706055
KD67,2017-01-19 17:10:00,9.220407092571262,1778.7701961263015,1537.3478629557294,11.0,-3.227957628568014,37.82733267466229
KD67,2017-01-19 17:20:00,9.294835809866589,1766.1875061035166,1533.634708251953,11.0,-3.3309264425436638,38.0
KD67,2017-01-19 17:30:00,7.4357273157437636,1118.5584295654296,1490.3179756673178,11.0,-3.4898979393641154,37.9956666501363
KD67,2017-01-19 17:40:00,8.056688680648803,1329.8598255411782,1512.6663557942707,11.0,-3.599759265184403,37.839999389648455
KD67,2017-01-19 17:50:00,8.89754131396611,1674.1758642578122,1529.6257993570969,11.0,-3.4468689588705708,37.95266648610436
KD67,2017-01-19 18:00:00,8.230421557426464,1441.8593528238941,1518.9303112792975,11.0,-3.5028097609678905,38.0
KD67,2017-01-19 18:10:00,7.777011781533559,1261.562902933757,1511.6748883056632,11.0,-3.587737843990326,38.0
KD67,2017-01-19 18:20:00,7.6376753505071004,1177.8043856811528,1508.1055328369132,11.0,-3.630717948277791,38.0
KD67,2017-01-19 18:30:00,7.734546461900075,1309.2747939046221,1514.7264447021487,11.0,-3.6116029878457385,38.218999443054216
KD67,2017-01-19 18:40:00,7.605623785654702,1207.640946655273,1510.2125992838544,11.0,-3.629714087645212,38.2744993019104
KD67,2017-01-19 19:00:00,6.7548184386889165,883.8276214599606,1457.170241495768,11.0,-3.2580292538801836,37.81899930953977
KD67,2017-01-19 19:10:00,6.819453101952871,881.8459588623042,1457.0341131591806,11.0,-3.3043809664249437,37.79999923706055
KD67,2017-01-19 19:20:00,6.880018879572551,885.8335903930667,1458.3772454833993,11.0,-3.3452448125680285,37.79999923706055
KD67,2017-01-19 19:30:00,7.451963548660277,984.9967402140303,1489.2864206949869,11.0,-3.615646692117057,37.79999923706055
KD67,2017-01-19 19:40:00,7.656919984022775,1023.3725960286458,1494.6123787434894,11.0,-3.681524332364402,37.79999923706055
KD67,2017-01-19 19:50:00,7.755023554960887,1059.893968404134,1499.0733135986318,11.0,-3.691782544851304,37.79999923706055
KD67,2017-01-19 20:10:00,7.432943120002746,947.7289135742187,1479.7865336100265,11.0,-3.6151414767901096,37.79999923706055
KD67,2017-01-19 20:20:00,7.9618628978729244,1086.0492698160806,1500.8268005371099,11.0,-3.7245593357086175,37.93533308664961
KD67,2017-01-19 20:40:00,8.2822519826889,1227.0202921549492,1512.2761549886065,11.0,-3.6667465130488086,38.29999923706055
KD67,2017-01-19 20:50:00,8.684848865667988,1327.6905922444653,1516.5339992268875,11.0,-3.558614005247752,38.52566676457725
KD67,2017-01-19 21:00:00,8.92901468674343,1458.7347389729812,1521.4088006591794,11.0,-3.4785400831699373,38.70000076293945
KD67,2017-01-19 21:10:00,9.056844886144004,1526.9754846191406,1523.8491131591784,11.0,-3.434464365243912,38.785499458312934
KD67,2017-01-19 21:20:00,9.656817105611166,1869.38078125,1537.2489333089193,11.0,-3.2273645039399463,38.935999755859385
